,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.991439975,6.163136123,3.011888929,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.53E-05,0.141518807,0.061350906,0.141518807,83680,50000000,10.08640429,1961,70.66198611,7.066198611,6.15,0.473076923,6.15,13,10.00006442,10,2000,1,2000,2000,10
0,0.988402794,5.654099799,2.569400673,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,3.14E-05,0.202608463,0.091785693,0.202608463,125602,50000000,10.11838025,1962,49.35627981,4.935627981,6.15,0.473076923,6.15,13,10.00103532,10,3000,1.5,3000,2000,10
0,0.981827014,5.164086686,2.165256241,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.39E-05,0.286906101,0.132825775,0.286906101,183677,50000000,10.18504882,1963,34.85460915,3.485460915,6.15,0.473076923,6.15,13,9.999956072,10,4000,2,4000,2000,10
0,0.974386796,4.578867012,1.718035497,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00013232,0.436703874,0.206717965,0.436703874,288711,50000000,10.26239235,1964,22.89881221,2.289881221,6.15,0.473076923,6.15,13,9.999539603,10,5000,2.5,5000,2000,10
0,0.945762719,3.957140677,1.29464521,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000100838,0.688152346,0.321666562,0.688152346,475428,50000000,10.57317607,1965,14.53166593,1.453166593,6.15,0.473076923,6.15,13,9.999715746,10,6000,3,6000,2000,10
0,0.907106167,3.151756387,0.8389412,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,3.87E-05,1.267849903,0.586755239,1.267849903,990116,50000000,11.0267072,1966,7.887368984,0.788736898,6.15,0.473076923,6.15,13,10.0023941,10,8000,4,8000,2000,10
0,0.85334923,2.517678865,0.558424399,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-4.04E-05,2.115685641,0.981192094,2.115685641,2740460,50000000,11.71590497,1967,4.726600119,0.472660012,6.15,0.473076923,6.15,13,9.997758493,10,10000,5,10000,2000,10
0,0.993630501,6.509493161,3.323473831,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.34E-05,0.110978923,0.047204566,0.110978923,64037,50000000,10.06491928,1968,90.10719967,9.010719967,6.15,0.439285714,6.15,14,10.00081079,10,1000,0.5,1000,2000,10
0,0.991857534,6.178568918,3.025607943,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.68E-06,0.139991941,0.06177675,0.139991941,83943,50000000,10.08152339,1969,71.43268337,7.143268337,6.15,0.439285714,6.15,14,9.999434921,10,2000,1,2000,2000,10
0,0.969752609,3.643275745,1.10399922,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.00E-06,0.869945585,0.412286327,0.869945585,717525,50000000,10.31074564,197,11.49497184,1.149497184,5.55,0.69375,5.55,8,9.998872478,10,6000,3,6000,2000,10
0,0.987249385,5.656826456,2.571714227,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-9.43E-05,0.202218164,0.092304521,0.202218164,126375,50000000,10.12695682,1970,49.45154189,4.945154189,6.15,0.439285714,6.15,14,9.997831895,10,3000,1.5,3000,2000,10
0,0.987079135,5.261671537,2.243783062,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,4.68E-05,0.267639147,0.125436986,0.267639147,171309,50000000,10.12845859,1971,37.36374186,3.736374186,6.15,0.439285714,6.15,14,9.997590139,10,4000,2,4000,2000,10
0,0.966679659,4.49638208,1.658588267,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.12E-05,0.463590868,0.218711997,0.463590868,310026,50000000,10.34675475,1972,21.57074416,2.157074416,6.15,0.439285714,6.15,14,10.00199735,10,5000,2.5,5000,2000,10
0,0.975503513,4.230948765,1.473927355,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.03E-05,0.562502335,0.270817008,0.562502335,375172,50000000,10.25158931,1973,17.77770398,1.777770398,6.15,0.439285714,6.15,14,10.00046139,10,6000,3,6000,2000,10
0,0.872944082,2.953031272,0.743622165,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.73E-05,1.4828558,0.675648469,1.4828558,1966449,50000000,11.45681345,1974,6.743744066,0.674374407,6.15,0.439285714,6.15,14,10.0011575,10,8000,4,8000,2000,10
0,0.813503451,2.376826226,0.50527397,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.54E-05,2.384399109,1.114435388,2.384399109,5226810,50000000,12.29347621,1975,4.19392876,0.419392876,6.15,0.439285714,6.15,14,10.00078532,10,10000,5,10000,2000,10
0,0.994730012,6.5912683,3.398083803,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,3.27E-05,0.104799262,0.045437735,0.104799262,61388,50000000,10.05425092,1976,95.42051963,9.542051963,6.15,0.41,6.15,15,10.00126514,10,1000,0.5,1000,2000,10
0,0.992014436,6.19372778,3.039099244,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.83E-05,0.138508434,0.062276226,0.138508434,84470,50000000,10.08087346,1977,72.19776938,7.219776938,6.15,0.41,6.15,15,10.000372,10,2000,1,2000,2000,10
0,0.992436152,5.839794241,2.728430709,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.15E-05,0.177703741,0.081805562,0.177703741,110698,50000000,10.07750017,1978,56.27343555,5.627343555,6.15,0.41,6.15,15,10.00127549,10,3000,1.5,3000,2000,10
0,0.990345378,5.332871374,2.301721252,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.26E-05,0.254423368,0.119732418,0.254423368,162331,50000000,10.10167518,1979,39.30456578,3.930456578,6.15,0.41,6.15,15,10.00414733,10,4000,2,4000,2000,10
0,0.839783009,2.679287671,0.623435729,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000191926,1.850003361,0.802937068,1.850003361,2019742,50000000,11.90871524,198,5.405395584,0.540539558,5.55,0.69375,5.55,8,10.00073672,10,8000,4,8000,2000,10
0,0.982276634,4.77493988,1.863062259,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-7.51E-05,0.379105237,0.181143534,0.379105237,248522,50000000,10.1806052,1980,26.37789991,2.637789991,6.15,0.41,6.15,15,10.00017061,10,5000,2.5,5000,2000,10
0,0.958079597,4.041779939,1.34880626,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.59E-05,0.646407026,0.308319465,0.646407026,441425,50000000,10.43656744,1981,15.47012888,1.547012888,6.15,0.41,6.15,15,9.999062329,10,6000,3,6000,2000,10
0,0.893518421,3.075636058,0.801622593,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000128416,1.345785552,0.622158523,1.345785552,1479916,50000000,11.18904368,1982,7.430604367,0.743060437,6.15,0.41,6.15,15,9.997616641,10,8000,4,8000,2000,10
0,0.860513818,2.501207028,0.552041472,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,9.21E-05,2.145191252,1.010475529,2.145191252,3257988,50000000,11.61835287,1983,4.661589027,0.466158903,6.15,0.41,6.15,15,9.997753183,10,10000,5,10000,2000,10
0,0.994546377,6.598594616,3.404786105,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.14E-07,0.104262883,0.045973168,0.104262883,62045,50000000,10.05240136,1984,95.9114092,9.59114092,6.15,0.384375,6.15,16,9.997579352,10,1000,0.5,1000,2000,10
0,0.991410092,6.185278295,3.031577326,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.36E-05,0.139333358,0.063375706,0.139333358,85957,50000000,10.08827859,1985,71.77032227,7.177032227,6.15,0.384375,6.15,16,10.00162121,10,2000,1,2000,2000,10
0,0.986259973,5.678616429,2.590226617,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.68E-05,0.199126518,0.092961933,0.199126518,127160,50000000,10.13829056,1986,50.21932833,5.021932833,6.15,0.384375,6.15,16,9.998990177,10,3000,1.5,3000,2000,10
0,0.982734507,5.150110051,2.154094873,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.74E-05,0.289780051,0.137551047,0.289780051,188845,50000000,10.17572937,1987,34.50893168,3.450893168,6.15,0.384375,6.15,16,10.00004039,10,4000,2,4000,2000,10
0,0.975507395,4.655174455,1.773865631,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000199961,0.413276048,0.197134938,0.413276048,273609,50000000,10.25165997,1988,24.19690195,2.419690195,6.15,0.384375,6.15,16,10.00057011,10,5000,2.5,5000,2000,10
0,0.947379907,3.988381701,1.31450317,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000215391,0.672419603,0.317590534,0.672419603,466898,50000000,10.55655917,1989,14.87166638,1.487166638,6.15,0.384375,6.15,16,10.00107204,10,6000,3,6000,2000,10
0,0.718903839,2.105931623,0.411942103,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-4.57E-05,3.025941577,1.325580996,3.025941577,6088341,50000000,13.9057207,199,3.304756469,0.330475647,5.55,0.69375,5.55,8,9.99687599,10,10000,5,10000,2000,10
0,0.903688194,3.141361707,0.833785947,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000188311,1.278189636,0.595493633,1.278189636,1327584,50000000,11.06471557,1990,7.823565235,0.782356524,6.15,0.384375,6.15,16,9.99905283,10,8000,4,8000,2000,10
0,0.772326779,2.314329675,0.482717698,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.34E-05,2.516524057,1.200276826,2.516524057,8763760,50000000,12.94254754,1991,3.97373511,0.397373511,6.15,0.384375,6.15,16,9.99587605,10,10000,5,10000,2000,10
0,0.994453572,6.614681774,3.419513182,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.50E-06,0.10309481,0.046042079,0.10309481,62054,50000000,10.05600053,1992,96.99809325,9.699809325,6.15,0.361764706,6.15,17,10.00022565,10,1000,0.5,1000,2000,10
0,0.993782256,6.311409088,3.144353542,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000125117,0.127520403,0.058547931,0.127520403,78937,50000000,10.06292913,1993,78.41882374,7.841882374,6.15,0.361764706,6.15,17,10.00036042,10,2000,1,2000,2000,10
0,0.989313695,5.796135054,2.690778585,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.82E-05,0.183263713,0.08602088,0.183263713,116798,50000000,10.1104805,1994,54.56617602,5.456617602,6.15,0.361764706,6.15,17,10.00243683,10,3000,1.5,3000,2000,10
0,0.985939344,5.260188631,2.242582053,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,3.85E-05,0.267921762,0.127770253,0.267921762,174173,50000000,10.14005394,1995,37.32432908,3.732432908,6.15,0.361764706,6.15,17,9.997478128,10,4000,2,4000,2000,10
0,0.986844377,4.815616661,1.893781748,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.19E-05,0.368177603,0.178173265,0.368177603,241881,50000000,10.13061734,1996,27.16080482,2.716080482,6.15,0.361764706,6.15,17,9.997342759,10,5000,2.5,5000,2000,10
0,0.970511406,4.22186973,1.467796198,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.33E-05,0.566254464,0.273987857,0.566254464,381939,50000000,10.30634823,1997,17.65990493,1.765990493,6.15,0.361764706,6.15,17,10.00242851,10,6000,3,6000,2000,10
0,0.875434477,2.973807536,0.753268095,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000105022,1.458561826,0.679541085,1.458561826,2861799,50000000,11.42116089,1998,6.856068646,0.685606865,6.15,0.361764706,6.15,17,9.998478006,10,8000,4,8000,2000,10
0,0.816393517,2.428084712,0.524242731,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000133985,2.282175046,1.087834078,2.282175046,6789876,50000000,12.24933598,1999,4.381784831,0.438178483,6.15,0.361764706,6.15,17,10.00027848,10,10000,5,10000,2000,10
0,0.961167149,3.29646237,0.912652455,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00019781,1.133140136,0.009100173,1.133140136,13625,50000000,10.40289767,2,8.825033796,0.88250338,5.5,2.75,5.5,2,9.998923499,10,3000,1.5,3000,2000,10
0,0.886447262,3.433852684,0.985987741,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-2.06E-05,1.019712144,0.38840007,1.019712144,917910,50000000,11.27982846,20,9.806689134,0.980668913,5.5,1.375,5.5,4,9.998973057,10,5000,2.5,5000,2000,10
0,0.98746779,5.459723115,2.406234361,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.85E-05,0.232510063,0.100153579,0.232510063,170966,50000000,10.12575513,200,43.0088911,4.30088911,5.55,0.616666667,5.55,9,9.998857036,10,1000,0.5,1000,2000,10
0,0.994480016,6.625920597,3.429810032,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.68E-05,0.102286622,0.046014787,0.102286622,61942,50000000,10.05285267,2000,97.76449526,9.776449526,6.15,0.341666667,6.15,18,9.997361087,10,1000,0.5,1000,2000,10
0,0.995347429,6.37854459,3.204796499,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,3.59E-05,0.121651688,0.055999546,0.121651688,75207,50000000,10.04486521,2001,82.20190121,8.220190121,6.15,0.341666667,6.15,18,9.998130767,10,2000,1,2000,2000,10
0,0.989438818,5.772871259,2.670780162,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.76E-05,0.186298339,0.087761602,0.186298339,118982,50000000,10.10548874,2002,53.67734399,5.367734399,6.15,0.341666667,6.15,18,9.998762842,10,3000,1.5,3000,2000,10
0,0.982241828,5.182299288,2.179832907,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000229725,0.28320503,0.13480399,0.28320503,184920,50000000,10.18110791,2003,35.3101073,3.53101073,6.15,0.341666667,6.15,18,10.00031004,10,4000,2,4000,2000,10
0,0.974438704,4.633629152,1.758021929,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000204486,0.419755268,0.201340975,0.419755268,279509,50000000,10.26522827,2004,23.82340561,2.382340561,6.15,0.341666667,6.15,18,10.00283573,10,5000,2.5,5000,2000,10
0,0.969741686,4.203967717,1.455743571,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-2.62E-05,0.573730382,0.27777196,0.573730382,387378,50000000,10.309986,2005,17.42978988,1.742978988,6.15,0.341666667,6.15,18,9.998023204,10,6000,3,6000,2000,10
0,0.892445729,3.073627976,0.800651699,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.55E-05,1.347912716,0.6318392,1.347912716,2247142,50000000,11.20718385,2006,7.418878003,0.7418878,6.15,0.341666667,6.15,18,10.00180337,10,8000,4,8000,2000,10
0,0.854193995,2.512976733,0.556597744,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.17E-05,2.124059534,1.014715978,2.124059534,4859568,50000000,11.70607696,2007,4.707965969,0.470796597,6.15,0.341666667,6.15,18,9.999260639,10,10000,5,10000,2000,10
0,0.995291556,6.692430935,3.490881584,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.25E-05,0.097633112,0.044671991,0.097633112,59979,50000000,10.0451775,2008,102.4242679,10.24242679,6.15,0.323684211,6.15,19,9.997880348,10,1000,0.5,1000,2000,10
0,0.992147148,6.229531283,3.071025588,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-4.15E-05,0.135067503,0.062792291,0.135067503,84738,50000000,10.0747782,2009,74.03705402,7.403705402,6.15,0.323684211,6.15,19,9.99566246,10,2000,1,2000,2000,10
0,0.984806403,5.195905763,2.190746906,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000154681,0.280472036,0.123454426,0.280472036,211297,50000000,10.15519934,201,35.6541784,3.56541784,5.55,0.616666667,5.55,9,10.00090534,10,2000,1,2000,2000,10
0,0.989652394,5.785577515,2.681697322,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.70E-05,0.184634595,0.087707988,0.184634595,118760,50000000,10.1045752,2010,54.16103091,5.416103091,6.15,0.323684211,6.15,19,10.00001704,10,3000,1.5,3000,2000,10
0,0.987830777,5.346861249,2.313167531,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-2.74E-05,0.251906288,0.120943274,0.251906288,164007,50000000,10.11841039,2011,39.69730198,3.969730198,6.15,0.323684211,6.15,19,9.995277202,10,4000,2,4000,2000,10
0,0.971845813,4.597997732,1.731957857,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-9.04E-05,0.430703461,0.207072103,0.430703461,288829,50000000,10.29254071,2012,23.21783062,2.321783062,6.15,0.323684211,6.15,19,10.00276259,10,5000,2.5,5000,2000,10
0,0.957659916,4.045899961,1.351471795,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.14E-05,0.644444867,0.309242173,0.644444867,442204,50000000,10.44194925,2013,15.5172312,1.55172312,6.15,0.323684211,6.15,19,9.999836243,10,6000,3,6000,2000,10
0,0.900913957,3.130866215,0.828599692,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000539835,1.288724989,0.608543427,1.288724989,2050298,50000000,11.10056314,2014,7.759607429,0.775960743,6.15,0.323684211,6.15,19,10.00065226,10,8000,4,8000,2000,10
0,0.82449297,2.40953756,0.517330119,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000230016,2.318550286,1.117810377,2.318550286,7625568,50000000,12.13395323,2015,4.313039946,0.431303995,6.15,0.323684211,6.15,19,10.00435914,10,10000,5,10000,2000,10
0,0.897191746,3.312045574,0.920806531,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,9.08E-05,1.119603469,0.001042001,1.119603469,1254,50000000,11.1448776,2016,8.931733666,0.893173367,6.2,3.1,6.2,2,9.999092189,10,1000,0.5,1000,2000,10
0,0.951720353,3.216682477,0.871565061,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000240371,1.205332404,0.004032007,1.205332404,4813,50000000,10.50593797,2017,8.296466575,0.829646657,6.2,3.1,6.2,2,9.998714995,10,2000,1,2000,2000,10
0,0.896505722,3.310668,0.92008401,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.50E-05,1.120792923,0.001029998,1.120792923,1244,50000000,11.15145674,2018,8.922254764,0.892225476,6.2,3.1,6.2,2,9.997344779,10,3000,1.5,3000,2000,10
0,0.876925682,3.082483049,0.804938313,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000285114,1.338560702,0.002531382,1.338560702,3032,50000000,11.4045976,2019,7.470710882,0.747071088,6.2,3.1,6.2,2,10.00098453,10,4000,2,4000,2000,10
0,0.972128241,4.72060484,1.822361586,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000179102,0.394229054,0.178950593,0.394229054,313171,50000000,10.28396698,202,25.36596399,2.536596399,5.55,0.616666667,5.55,9,9.997334732,10,3000,1.5,3000,2000,10
0,0.971166398,2.839442928,0.692198305,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000248266,1.624052527,0.014887326,1.624052527,17595,50000000,10.29662175,2020,6.15743631,0.615743631,6.2,3.1,6.2,2,9.999733052,10,5000,2.5,5000,2000,10
0,1.116588242,2.160148227,0.429707838,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,4.64E-05,2.882170183,0.088874212,2.882170183,103092,50000000,8.954096673,2021,3.469607749,0.346960775,6.2,3.1,6.2,2,9.998039067,10,6000,3,6000,2000,10
0,0.740084233,2.161476201,0.430148634,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00018955,2.878755041,0.005952396,2.878755041,7052,50000000,13.50992863,2022,3.473723835,0.347372384,6.2,3.1,6.2,2,9.998485169,10,8000,4,8000,2000,10
0,0.800315686,2.134128933,0.421125796,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000215303,2.950096139,0.027861938,2.950096139,32037,50000000,12.49429627,2023,3.389720039,0.338972004,6.2,3.1,6.2,2,9.999381292,10,10000,5,10000,2000,10
0,0.949944357,4.240370357,1.480303076,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.72E-05,0.558636311,0.108082657,0.558636311,194105,50000000,10.52672239,2024,17.900734,1.7900734,6.2,2.066666667,6.2,3,9.999800534,10,1000,0.5,1000,2000,10
0,0.948358861,4.234394539,1.476257597,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.75E-05,0.56108515,0.108981461,0.56108515,196828,50000000,10.54237916,2025,17.82260678,1.782260678,6.2,2.066666667,6.2,3,9.997958694,10,2000,1,2000,2000,10
0,0.938526597,3.963102647,1.298422756,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.21E-07,0.685119976,0.169748937,0.685119976,308420,50000000,10.65298061,2026,14.5959837,1.45959837,6.2,2.066666667,6.2,3,9.998105647,10,3000,1.5,3000,2000,10
0,1.011725497,3.497243112,1.020918847,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-2.14E-05,0.971618117,0.308960468,0.971618117,494024,50000000,9.883972534,2027,10.29210944,1.029210944,6.2,2.066666667,6.2,3,9.999867029,10,4000,2,4000,2000,10
0,0.914848303,3.309038054,0.919229545,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.65E-05,1.122202083,0.381442852,1.122202083,705373,50000000,10.92745922,2028,8.911051002,0.8911051,6.2,2.066666667,6.2,3,9.996967528,10,5000,2.5,5000,2000,10
0,0.899620338,3.277988908,0.903040428,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000351898,1.149421591,0.386793184,1.149421591,739262,50000000,11.11347084,2029,8.700027977,0.870002798,6.2,2.066666667,6.2,3,9.997904388,10,6000,3,6000,2000,10
0,0.968613665,4.330505951,1.541974117,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-9.44E-05,0.523032561,0.241749163,0.523032561,423516,50000000,10.32265332,203,19.11926856,1.911926856,5.55,0.616666667,5.55,9,9.998663056,10,4000,2,4000,2000,10
0,0.873810708,3.014290466,0.772277308,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.59E-05,1.412501812,0.491538703,1.412501812,978520,50000000,11.44692472,2030,7.079636934,0.707963693,6.2,2.066666667,6.2,3,10.00244539,10,8000,4,8000,2000,10
0,0.782693063,2.464288476,0.537897082,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000122189,2.213100781,0.635486375,2.213100781,1190949,50000000,12.77590294,2031,4.518547047,0.451854705,6.2,2.066666667,6.2,3,9.999610601,10,10000,5,10000,2000,10
0,0.979044959,4.945823325,1.993515178,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.10E-05,0.335338591,0.06990242,0.335338591,108773,50000000,10.21582668,2032,29.82060603,2.982060603,6.2,1.55,6.2,4,10.00175362,10,1000,0.5,1000,2000,10
0,0.967202292,4.734394314,1.832654371,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000108146,0.39033253,0.096853998,0.39033253,154517,50000000,10.33919078,2033,25.61918165,2.561918165,6.2,1.55,6.2,4,10.00008902,10,2000,1,2000,2000,10
0,0.998930958,4.413557118,1.599863056,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-7.56E-05,0.492333046,0.147427144,0.492333046,221246,50000000,10.01001658,2034,20.31145396,2.031145396,6.2,1.55,6.2,4,9.999315451,10,3000,1.5,3000,2000,10
0,0.949014678,4.171638093,1.434101694,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.36E-05,0.587496212,0.192219992,0.587496212,314069,50000000,10.5374827,2035,17.02138634,1.702138634,6.2,1.55,6.2,4,10.00022575,10,4000,2,4000,2000,10
0,0.970724515,4.109414308,1.392902244,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.49E-05,0.614981829,0.210204609,0.614981829,324783,50000000,10.29691462,2036,16.26064304,1.626064304,6.2,1.55,6.2,4,9.995467441,10,5000,2.5,5000,2000,10
0,0.932133809,3.81117286,1.203959027,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.38E-05,0.767041834,0.275665224,0.767041834,464202,50000000,10.72978132,2037,13.03709857,1.303709857,6.2,1.55,6.2,4,10.00159193,10,6000,3,6000,2000,10
0,0.932994931,3.093755502,0.810414786,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.25E-06,1.326760427,0.557925275,1.326760427,896372,50000000,10.7205064,2038,7.537155764,0.753715576,6.2,1.55,6.2,4,10.00217813,10,8000,4,8000,2000,10
0,0.688093674,2.064125821,0.398547944,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.50E-05,3.142870075,1.036446036,3.142870075,2787590,50000000,14.5349452,2039,3.18180509,0.318180509,6.2,1.55,6.2,4,10.00140384,10,10000,5,10000,2000,10
0,0.968913454,4.05059379,1.35451184,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-2.68E-05,0.642217128,0.301791382,0.642217128,525927,50000000,10.32104955,204,15.57105776,1.557105776,5.55,0.616666667,5.55,9,10.00020377,10,5000,2.5,5000,2000,10
0,0.983109608,5.389273136,2.347990654,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,4.94E-05,0.244430244,0.059215964,0.244430244,87833,50000000,10.17274003,2040,40.91146761,4.091146761,6.2,1.24,6.2,5,10.00091847,10,1000,0.5,1000,2000,10
0,0.981494748,5.218572171,2.208973082,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.53E-06,0.27597927,0.075080969,0.27597927,111325,50000000,10.18842086,2041,36.2346056,3.62346056,6.2,1.24,6.2,5,9.999881568,10,2000,1,2000,2000,10
0,0.978126986,4.91660869,1.970955384,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-7.01E-06,0.342433337,0.108052623,0.342433337,160343,50000000,10.22652288,2042,29.20276424,2.920276424,6.2,1.24,6.2,5,10.002838,10,3000,1.5,3000,2000,10
0,0.977224614,4.678319013,1.790954873,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00016907,0.406431614,0.139585397,0.406431614,206370,50000000,10.23321982,2043,24.6043852,2.46043852,6.2,1.24,6.2,5,10.00015429,10,4000,2,4000,2000,10
0,0.972023127,4.53153451,1.683806628,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.91E-05,0.451927289,0.162273424,0.451927289,242271,50000000,10.28734353,2044,22.12745336,2.212745336,6.2,1.24,6.2,5,9.999535832,10,5000,2.5,5000,2000,10
0,0.929410705,3.695812452,1.134771024,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000168534,0.836234307,0.339282638,0.836234307,546045,50000000,10.76007817,2045,11.9583709,1.19583709,6.2,1.24,6.2,5,10.00053184,10,6000,3,6000,2000,10
0,0.836345975,2.686065358,0.626257685,1,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.00E-05,1.839737349,0.747677296,1.839737349,1445421,50000000,11.9559201,2046,5.435558508,0.543555851,6.2,1.24,6.2,5,9.999285651,10,8000,4,8000,2000,10
