,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.963777701532,4.83151507203,1.90584575911,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.80042908958e-05,0.363995708448,0.00860775297197,0.363995708448,809,5000000.0,10.3698151765,1010,27.4728513768,2.74728513768,8.3,2.075,8.3,4,9.99419663613,10.0,200000,1,200000,200000,10.0
0,0.976220763664,5.39706467418,2.35440788253,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000188209347428,0.243081709349,0.00957530917216,0.243081709349,836,5000000.0,10.2334821374,1011,41.1384304758,4.11384304758,8.3,1.66,8.3,5,9.99013774714,10.0,200000,1,200000,200000,10.0
0,0.9834740964,5.9156341572,2.7942024596,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.63130320645e-05,0.168450164649,0.00572972246365,0.168450164649,473,5000000.0,10.1626051756,1012,59.3647386505,5.93647386505,8.3,1.38333333333,8.3,6,9.99465894212,10.0,200000,1,200000,200000,10.0
0,0.988179389848,6.35238373779,3.18121025156,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,7.56429753335e-06,0.123905340865,0.00392472584851,0.123905340865,315,5000000.0,10.1179565459,1013,80.7067712352,8.07067712352,8.3,1.18571428571,8.3,7,9.99835612603,10.0,200000,1,200000,200000,10.0
0,0.991325036361,6.72951573294,3.52503245016,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,5.90515640125e-05,0.0951318414201,0.00318161582576,0.0951318414201,249,5000000.0,10.0876207732,1014,105.117275675,10.5117275675,8.3,1.0375,8.3,8,10.0001110298,10.0,200000,1,200000,200000,10.0
0,0.992553159779,6.99294055854,3.76950936715,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.33980232614e-05,0.0791294518202,0.00467794705029,0.0791294518202,363,5000000.0,10.0728644214,1015,126.375196213,12.6375196213,8.3,0.922222222222,8.3,9,9.99785340952,10.0,200000,1,200000,200000,10.0
0,0.994004785564,7.31271386411,4.07022929568,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.47476543681e-05,0.0632986046755,0.00313764917762,0.0632986046755,241,5000000.0,10.0488984123,1016,157.981365486,15.7981365486,8.3,0.83,8.3,10,9.98865311145,10.0,200000,1,200000,200000,10.0
0,0.99486694848,7.55776731926,4.30315713552,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.1267149155e-05,0.0533576222878,0.0030974375585,0.0533576222878,236,5000000.0,10.0510979756,1017,187.414648015,18.7414648015,8.3,0.754545454545,8.3,11,9.99950517184,10.0,200000,1,200000,200000,10.0
0,0.995640582269,7.76933488546,4.50572535361,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000141027474299,0.046046043285,0.00305541036952,0.046046043285,232,5000000.0,10.0453789157,1018,217.173926066,21.7173926066,8.3,0.691666666667,8.3,12,10.0015869127,10.0,200000,1,200000,200000,10.0
0,0.996512976241,8.02306002948,4.75020332983,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000149785215843,0.0385914461778,0.00234905455188,0.0385914461778,176,5000000.0,10.0408486847,1019,259.124779981,25.9124779981,8.3,0.638461538462,8.3,13,10.0058360068,10.0,200000,1,200000,200000,10.0
0,0.987688822485,5.58211342562,2.50856307236,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000274049261084,0.213195515678,0.0996692967363,0.213195515678,15578,5000000.0,10.1236296178,102,46.9053017752,4.69053017752,5.75,0.410714285714,5.75,14,9.99899581648,10.0,200000,1,200000,200000,10.0
0,0.996727447324,8.15528717555,4.87819895953,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,9.28756365961e-05,0.0351997808611,0.00324198431256,0.0351997808611,243,5000000.0,10.0288506828,1020,284.09267772,28.409267772,8.3,0.592857142857,8.3,14,9.99603074069,10.0,200000,1,200000,200000,10.0
