,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.997711061346,8.73442914357,5.44266882271,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.23802254183e-05,0.0235339973665,0.00309626627168,0.0235339973665,23,500000.0,10.0030715915,1006,424.917188707,42.4917188707,8.25,0.458333333333,8.25,18,9.98017517429,10.0,200000,1,200000,200000,10.0
0,0.998249564467,8.95918324654,5.66310969352,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00023098632743,0.0201321684782,0.00200778601503,0.0201321684782,15,500000.0,10.0053250895,1007,496.717480326,49.6717480326,8.25,0.434210526316,8.25,19,9.98781141295,10.0,200000,1,200000,200000,10.0
0,0.864005438752,3.04354176724,0.786188778051,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00233150517501,1.38023799909,0.0,1.38023799909,0,500000.0,11.5961062324,1008,7.24512729443,0.724512729443,8.3,4.15,8.3,2,10.0190988532,10.0,200000,1,200000,200000,10.0
0,0.936586882616,4.03924405343,1.34716695148,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000654833227516,0.647617890061,0.0239844336008,0.647617890061,260,500000.0,10.6697386108,1009,15.4412040703,1.54412040703,8.3,2.76666666667,8.3,3,9.99313722382,10.0,200000,1,200000,200000,10.0
0,0.990327976951,5.6375379984,2.55536234532,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000461835982014,0.204995717088,0.0957752338475,0.204995717088,1491,500000.0,10.0805016839,101,48.7815069604,4.87815069604,5.75,0.442307692308,5.75,13,9.98300283928,10.0,200000,1,200000,200000,10.0
0,0.963666880264,4.8319706135,1.90619190455,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00133521330647,0.363876610764,0.00887493004235,0.363876610764,84,500000.0,10.3847595179,1010,27.4818433068,2.74818433068,8.3,2.075,8.3,4,10.0074488069,10.0,200000,1,200000,200000,10.0
0,0.976370920081,5.39760854447,2.35485605038,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.2001919718e-05,0.242987862893,0.00795877314721,0.242987862893,70,500000.0,10.2647565004,1011,41.1543189069,4.11543189069,8.3,1.66,8.3,5,10.0222097487,10.0,200000,1,200000,200000,10.0
0,0.983070960727,5.9062368913,2.78602794016,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00038293434333,0.169569644261,0.00642711656552,0.169569644261,54,500000.0,10.1797121562,1012,58.9728193604,5.89728193604,8.3,1.38333333333,8.3,6,10.0073794094,10.0,200000,1,200000,200000,10.0
0,0.98782391211,6.36510141453,3.19267106816,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.93642414736e-05,0.122804533503,0.00328199609043,0.122804533503,26,500000.0,10.1555843436,1013,81.4302185332,8.14302185332,8.3,1.18571428571,8.3,7,10.0319290561,10.0,200000,1,200000,200000,10.0
0,0.991616012571,6.74137454574,3.53596763191,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000544861804192,0.0943457246768,0.00340971810632,0.0943457246768,27,500000.0,10.115746679,1014,105.993144197,10.5993144197,8.3,1.0375,8.3,8,10.030936386,10.0,200000,1,200000,200000,10.0
0,0.992701826861,7.00580622683,3.78152950024,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000647442700663,0.0784214189091,0.00400244776587,0.0784214189091,31,500000.0,10.067647731,1015,127.51618294,12.751618294,8.3,0.922222222222,8.3,9,9.99417229476,10.0,200000,1,200000,200000,10.0
0,0.994162313687,7.3470892528,4.10278356103,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000608996077674,0.0617989919602,0.00184625471067,0.0617989919602,14,500000.0,10.0639774201,1016,161.814937151,16.1814937151,8.3,0.83,8.3,10,10.0052270769,10.0,200000,1,200000,200000,10.0
0,0.994742370732,7.5461361148,4.29205823485,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000158404342263,0.0537918608181,0.0023557138235,0.0537918608181,18,500000.0,10.0049267351,1017,185.90173026,18.590173026,8.3,0.754545454545,8.3,11,9.95232453944,10.0,200000,1,200000,200000,10.0
0,0.995906533401,7.76426443197,4.50085611678,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00011754524253,0.046208909195,0.00359173160349,0.046208909195,27,500000.0,10.0058856398,1018,216.408484299,21.6408484299,8.3,0.691666666667,8.3,12,9.96492688111,10.0,200000,1,200000,200000,10.0
0,0.996089089293,8.06513348395,4.79088942645,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000259070503583,0.0374780954411,0.00186510815041,0.0374780954411,14,500000.0,10.0462197946,1019,266.822523458,26.6822523458,8.3,0.638461538462,8.3,13,10.006929926,10.0,200000,1,200000,200000,10.0
0,0.988202564863,5.59863016913,2.52248012451,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00118884138398,0.210717519872,0.10079350505,0.210717519872,1574,500000.0,10.1281723791,102,47.4568987244,4.74568987244,5.75,0.410714285714,5.75,14,10.0086859224,10.0,200000,1,200000,200000,10.0
0,0.996751917346,8.14244746478,4.86575387699,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000141084758,0.0355155679378,0.00265173323794,0.0355155679378,20,500000.0,10.02815421,1020,281.566664442,28.1566664442,8.3,0.592857142857,8.3,14,9.99558193621,10.0,200000,1,200000,200000,10.0
0,0.997082678086,8.36517195578,5.08209365947,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.83513796476e-05,0.0304194541837,0.00241923900629,0.0304194541837,18,500000.0,10.0208630951,1021,328.736996384,32.8736996384,8.3,0.553333333333,8.3,15,9.99162901161,10.0,200000,1,200000,200000,10.0
0,0.997191879519,8.48134693091,5.19529990607,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.42244594848e-05,0.02805931498,0.00270582508377,0.02805931498,20,500000.0,10.0563602687,1022,356.387887842,35.6387887842,8.3,0.51875,8.3,16,10.0281207974,10.0,200000,1,200000,200000,10.0
0,0.9979785415,8.74614080456,5.4541390882,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000168008930171,0.0233432798115,0.00202282728114,0.0233432798115,15,500000.0,10.0357231718,1023,428.388816,42.8388816,8.3,0.488235294118,8.3,17,10.0154363739,10.0,200000,1,200000,200000,10.0
0,0.997898350335,8.77249828879,5.47996027395,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000103047574678,0.0229197105976,0.003359204577,0.0229197105976,25,500000.0,9.98762819116,1024,436.305683591,43.6305683591,8.3,0.461111111111,8.3,18,9.96663769572,10.0,200000,1,200000,200000,10.0
0,0.998124142776,8.96502765152,5.66885050007,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000266493390026,0.020050614179,0.00229360780381,0.020050614179,17,500000.0,10.0267246457,1025,498.737839686,49.8737839686,8.3,0.436842105263,8.3,19,10.0079159418,10.0,200000,1,200000,200000,10.0
0,0.863691734602,3.03278969709,0.781058064989,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000767716118369,1.39200026163,0.0,1.39200026163,0,500000.0,11.6012539794,1026,7.18390669574,0.718390669574,8.35,4.175,8.35,2,10.0199071731,10.0,200000,1,200000,200000,10.0
0,0.936638900471,4.02632138539,1.33882900844,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00103246442256,0.653825845446,0.0253352481322,0.653825845446,268,500000.0,10.6693533327,1027,15.2945926957,1.52945926957,8.35,2.78333333333,8.35,3,9.99333137432,10.0,200000,1,200000,200000,10.0
0,0.963636262148,4.817428775,1.89515519344,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.96370861156e-05,0.36769844529,0.00966919240662,0.36769844529,90,500000.0,10.3652347512,1028,27.196198755,2.7196198755,8.35,2.0875,8.35,4,9.98831607193,10.0,200000,1,200000,200000,10.0
0,0.977238738668,5.43606218935,2.3866181023,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000458140342999,0.236445694088,0.00469238285044,0.236445694088,40,500000.0,10.2184180326,1029,42.293009558,4.2293009558,8.35,1.67,8.35,5,9.98583394934,10.0,200000,1,200000,200000,10.0
0,0.987584427766,5.57821852384,2.50528487894,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000412258770953,0.213784187283,0.0994141237863,0.213784187283,1550,500000.0,10.0849526607,103,46.7761443309,4.67761443309,5.75,0.383333333333,5.75,15,9.9597422025,10.0,200000,1,200000,200000,10.0
0,0.983239248283,5.8953214011,2.77654146451,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000268101277812,0.170879487441,0.00524715500384,0.170879487441,43,500000.0,10.1740459644,1030,58.5207747855,5.85207747855,8.35,1.39166666667,8.35,6,10.0035213061,10.0,200000,1,200000,200000,10.0
0,0.98843433633,6.34837392835,3.17759879709,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000298526739041,0.124254485965,0.00304009869042,0.124254485965,24,500000.0,10.1174879703,1031,80.4799917066,8.04799917066,8.35,1.19285714286,8.35,7,10.0004725072,10.0,200000,1,200000,200000,10.0
0,0.991030419663,6.71677430995,3.51329123114,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000113615650897,0.0959838365871,0.00273591680312,0.0959838365871,21,500000.0,10.0963069014,1032,104.184208046,10.4184208046,8.35,1.04375,8.35,8,10.0057472656,10.0,200000,1,200000,200000,10.0
0,0.993159484743,7.00168005985,3.77767373905,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000367491609903,0.0786477949307,0.0043180554741,0.0786477949307,33,500000.0,10.0915937389,1033,127.149146506,12.7149146506,8.35,0.927777777778,8.35,9,10.022562038,10.0,200000,1,200000,200000,10.0
0,0.993948742257,7.32300470584,4.07997063828,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000269973254561,0.062845870466,0.00267888076746,0.062845870466,20,500000.0,10.0705569735,1034,159.119444537,15.9119444537,8.35,0.835,8.35,10,10.0096174376,10.0,200000,1,200000,200000,10.0
0,0.994803708341,7.5380934038,4.28438600153,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.78537089103e-06,0.0540942028682,0.00302223536427,0.0540942028682,23,500000.0,10.0613913615,1035,184.862692669,18.4862692669,8.35,0.759090909091,8.35,11,10.0091094375,10.0,200000,1,200000,200000,10.0
0,0.996282455749,7.76015947945,4.496914564,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000146588774032,0.0463411864709,0.0029269984745,0.0463411864709,22,500000.0,10.0176570983,1036,215.790763283,21.5790763283,8.35,0.695833333333,8.35,12,9.98041601479,10.0,200000,1,200000,200000,10.0
0,0.996177632255,7.97400265825,4.70281376959,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00040739579591,0.0399316052013,0.00320883278057,0.0399316052013,24,500000.0,10.0261883149,1037,250.428199657,25.0428199657,8.35,0.642307692308,8.35,13,9.98786453604,10.0,200000,1,200000,200000,10.0
0,0.996598746161,8.14299433697,4.86628387157,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.0184237617e-05,0.0355020600684,0.00352051876786,0.0355020600684,26,500000.0,10.0500705943,1038,281.673795288,28.1673795288,8.35,0.596428571429,8.35,14,10.0158877532,10.0,200000,1,200000,200000,10.0
0,0.997322378826,8.41033347451,5.12607337128,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00036610731806,0.0294792026623,0.00190842958106,0.0294792026623,14,500000.0,10.027265533,1039,339.222200633,33.9222200633,8.35,0.556666666667,8.35,15,10.0004163145,10.0,200000,1,200000,200000,10.0
0,0.987663567786,5.58429195042,2.51039726606,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00114524624792,0.212866977495,0.0970245200856,0.212866977495,1512,500000.0,10.1217485172,104,46.9776952615,4.69776952615,5.75,0.359375,5.75,16,9.99688225269,10.0,200000,1,200000,200000,10.0
0,0.997721744711,8.54479272312,5.25722017349,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000287458482087,0.0268488415229,0.00164719338522,0.0268488415229,12,500000.0,10.0678504674,1040,372.455548649,37.2455548649,8.35,0.521875,8.35,16,10.0449133338,10.0,200000,1,200000,200000,10.0
0,0.998148053676,8.71086052131,5.41959184179,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00023537247512,0.0239225459411,0.00237941880768,0.0239225459411,17,500000.0,10.0079457161,1041,418.015708888,41.8015708888,8.35,0.491176470588,8.35,17,9.98941153783,10.0,200000,1,200000,200000,10.0
0,0.99804508686,8.84751807709,5.55350515324,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000215109715248,0.0217558215871,0.00202678863104,0.0217558215871,15,500000.0,9.97559910098,1042,459.647086181,45.9647086181,8.35,0.463888888889,8.35,18,9.95609767122,10.0,200000,1,200000,200000,10.0
0,0.998138925836,8.92492421412,5.62946629957,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.20814182233e-05,0.0206169569389,0.00219516158988,0.0206169569389,16,500000.0,10.0079102677,1043,485.037633325,48.5037633325,8.35,0.439473684211,8.35,19,9.98928480447,10.0,200000,1,200000,200000,10.0
0,0.861691632143,3.02091919538,0.775416869072,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00344078584519,1.40511686863,0.0,1.40511686863,0,500000.0,11.6451717796,1044,7.11684573949,0.711684573949,8.4,4.2,8.4,2,10.0345470774,10.0,200000,1,200000,200000,10.0
0,0.934823517281,4.0051729615,1.32524092629,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00011224283427,0.664122062817,0.0255197126765,0.664122062817,270,500000.0,10.7131059087,1045,15.0574729555,1.50574729555,8.4,2.8,8.4,3,10.0148633466,10.0,200000,1,200000,200000,10.0
0,0.962780465059,4.79464903341,1.87792031836,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000454002826694,0.373769104163,0.00999988720525,0.373769104163,93,500000.0,10.4060626232,1046,26.7544852922,2.67544852922,8.4,2.1,8.4,4,10.0187538118,10.0,200000,1,200000,200000,10.0
0,0.976655414054,5.41930217001,2.37275650842,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000191225976063,0.239274646582,0.00400563434202,0.239274646582,34,500000.0,10.2492929617,1047,41.7929778305,4.17929778305,8.4,1.68,8.4,5,10.0100274613,10.0,200000,1,200000,200000,10.0
0,0.983057252711,5.87616197532,2.7599131351,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000272820153359,0.173203522033,0.00611733562379,0.173203522033,50,500000.0,10.1753842364,1048,57.7355464983,5.77355464983,8.4,1.4,8.4,6,10.0029852727,10.0,200000,1,200000,200000,10.0
0,0.987870045297,6.32236157576,3.15419498773,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.00147397151347,0.126543769298,0.00336726688265,0.126543769298,27,500000.0,10.1267095956,1049,79.0240408951,7.90240408951,8.4,1.2,8.4,7,10.0038730669,10.0,200000,1,200000,200000,10.0
0,0.994994568681,5.76146362935,2.6609903423,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000955386777476,0.187805044902,0.0910258925567,0.187805044902,1400,500000.0,10.0325367151,105,53.2467059404,5.32467059404,5.75,0.338235294118,5.75,17,9.98231954166,10.0,200000,1,200000,200000,10.0
0,0.991582514239,6.71720022963,3.51368358439,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000125641541559,0.0959552320726,0.00234303722227,0.0959552320726,18,500000.0,10.1023323778,1050,104.21526564,10.421526564,8.4,1.05,8.4,8,10.0172961388,10.0,200000,1,200000,200000,10.0
0,0.992623829137,6.94622399245,3.72592289477,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.70407330088e-05,0.0817550072304,0.00504741015815,0.0817550072304,38,500000.0,10.0566603765,1051,122.316667061,12.2316667061,8.4,0.933333333333,8.4,9,9.98248073129,10.0,200000,1,200000,200000,10.0
0,0.994083640968,7.29330302936,4.05186509042,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-5.20335227552e-05,0.0641615162726,0.00266523602233,0.0641615162726,20,500000.0,10.0695100076,1052,155.856665817,15.5856665817,8.4,0.84,8.4,10,10.0099351711,10.0,200000,1,200000,200000,10.0
0,0.994544973015,7.54124021831,4.28738762719,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000139506674857,0.0539757047087,0.00265572386658,0.0539757047087,20,500000.0,10.0678472233,1053,185.268539873,18.5268539873,8.4,0.763636363636,8.4,11,10.012926845,10.0,200000,1,200000,200000,10.0
0,0.996032043762,7.78047040693,4.51642134788,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000451906812349,0.0456903848267,0.00216117226496,0.0456903848267,16,500000.0,10.0277145466,1054,218.864429309,21.8864429309,8.4,0.7,8.4,12,9.98792501407,10.0,200000,1,200000,200000,10.0
0,0.996321367621,8.04921625826,4.77549246998,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000442787954085,0.0378954556106,0.00134651561271,0.0378954556106,10,500000.0,10.0309024216,1055,263.883883671,26.3883883671,8.4,0.646153846154,8.4,13,9.99400241915,10.0,200000,1,200000,200000,10.0
0,0.996986499903,8.16640649644,4.88897926845,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000171272603878,0.0349285835241,0.00270850043326,0.0349285835241,20,500000.0,10.026209279,1056,286.298469364,28.6298469364,8.4,0.6,8.4,14,9.99599529636,10.0,200000,1,200000,200000,10.0
0,0.997534233334,8.39965458569,5.1156706887,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,9.55977679791e-05,0.0296988689836,0.00179920427836,0.0296988689836,13,500000.0,9.99170455707,1057,336.713159195,33.6713159195,8.4,0.56,8.4,15,9.96706734504,10.0,200000,1,200000,200000,10.0
0,0.997318418328,8.4972853675,5.210848931,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000234219800617,0.0277501751349,0.00263401404457,0.0277501751349,19,500000.0,10.0466163135,1058,360.35808608,36.035808608,8.4,0.525,8.4,16,10.0196754913,10.0,200000,1,200000,200000,10.0
0,0.997918490329,8.71782782002,5.42641298305,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-1.94490973328e-05,0.0238070194123,0.0016766068464,0.0238070194123,12,500000.0,9.99737643748,1059,420.044182215,42.0044182215,8.4,0.494117647059,8.4,17,9.97656680173,10.0,200000,1,200000,200000,10.0
0,0.990039683197,5.66720151358,2.58052345343,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000445326935801,0.200740052518,0.0970435982549,0.200740052518,1504,500000.0,10.1066151886,106,49.8156689438,4.98156689438,5.75,0.319444444444,5.75,18,10.0059500995,10.0,200000,1,200000,200000,10.0
0,0.997980490113,8.86075860176,5.56649308409,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000216387908538,0.0215566396478,0.00204406548443,0.0215566396478,15,500000.0,10.0244908404,1060,463.894195171,46.3894195171,8.4,0.466666666667,8.4,18,10.0042462821,10.0,200000,1,200000,200000,10.0
0,0.998139710204,9.07805991754,5.77995817456,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,8.8783189589e-05,0.018536851141,0.00095846422909,0.018536851141,7,500000.0,10.0219947446,1061,539.465949419,53.9465949419,8.4,0.442105263158,8.4,19,10.0033509301,10.0,200000,1,200000,200000,10.0
0,0.861069815325,3.00551067131,0.768130625682,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.0016930292746,1.42235045674,0.0,1.42235045674,0,500000.0,11.5862689394,1062,7.03061608524,0.703061608524,8.45,4.225,8.45,2,9.97658645596,10.0,200000,1,200000,200000,10.0
0,0.933785942474,3.99339878368,1.3177067975,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.00146324248484,0.669928889722,0.0247337247422,0.669928889722,257,500000.0,10.7430451459,1063,14.9269574031,1.49269574031,8.45,2.81666666667,8.45,3,10.0317045366,10.0,200000,1,200000,200000,10.0
0,0.962203831404,4.79126970539,1.875369212,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000873951257891,0.374678478294,0.00902670840201,0.374678478294,83,500000.0,10.3818341023,1064,26.6895500524,2.66895500524,8.45,2.1125,8.45,4,9.98944055022,10.0,200000,1,200000,200000,10.0
0,0.976166899944,5.40009456455,2.35690499493,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000317994246402,0.242559364662,0.00419968134171,0.242559364662,35,500000.0,10.2395353005,1065,41.2270209148,4.12270209148,8.45,1.69,8.45,5,9.99549543114,10.0,200000,1,200000,200000,10.0
0,0.983479537393,5.91718358697,2.79555094645,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000781969464012,0.168266306655,0.00240661955198,0.168266306655,19,500000.0,10.1750148982,1066,59.429604172,5.9429604172,8.45,1.40833333333,8.45,6,10.0069189451,10.0,200000,1,200000,200000,10.0
0,0.987631962517,6.31341589612,3.14615620765,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,6.13939882401e-06,0.127340886446,0.00398083267334,0.127340886446,31,500000.0,10.1470203016,1067,78.5293732366,7.85293732366,8.45,1.20714285714,8.45,7,10.0215215742,10.0,200000,1,200000,200000,10.0
0,0.990661310488,6.71886649649,3.51521862162,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000545206492074,0.0958434092348,0.00135287845227,0.0958434092348,10,500000.0,10.078305676,1068,104.336856126,10.4336856126,8.45,1.05625,8.45,8,9.98418750852,10.0,200000,1,200000,200000,10.0
0,0.992361253233,6.97632319307,3.7539945735,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000278128467582,0.0800534948388,0.00330552732844,0.0800534948388,25,500000.0,10.0709833056,1069,124.91647017,12.491647017,8.45,0.938888888889,8.45,9,9.99405361443,10.0,200000,1,200000,200000,10.0
0,0.989749920738,5.67204242616,2.58463702876,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000110531151318,0.200054152545,0.0960863841444,0.200054152545,1486,500000.0,10.0863288693,107,49.9864655283,4.99864655283,5.75,0.302631578947,5.75,19,9.98294319897,10.0,200000,1,200000,200000,10.0
0,0.993793489327,7.27443655566,4.03402873724,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000123185918846,0.0650115729331,0.00286974969112,0.0650115729331,21,500000.0,10.0750628508,1070,153.818767165,15.3818767165,8.45,0.845,8.45,10,10.0125318657,10.0,200000,1,200000,200000,10.0
0,0.99532925684,7.55052563663,4.29624638831,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.75021112116e-05,0.0536275668899,0.0021970007296,0.0536275668899,16,500000.0,10.0379118232,1071,186.471260584,18.6471260584,8.45,0.768181818182,8.45,11,9.99102731516,10.0,200000,1,200000,200000,10.0
0,0.99544208315,7.7977888938,4.53306270486,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-3.72923677062e-05,0.0451427232793,0.00220595517846,0.0451427232793,16,500000.0,10.041558454,1072,221.519644221,22.1519644221,8.45,0.704166666667,8.45,12,9.99578986552,10.0,200000,1,200000,200000,10.0
